"match_id","ftir_idx","raman_idx","match_distance","match_score","ftir_particle_id","ftir_x_um","ftir_y_um","ftir_area_um2","ftir_major_um","ftir_minor_um","ftir_feret_min_um","ftir_feret_max_um","ftir_material","ftir_quality","ftir_source_file","ftir_x_norm","ftir_y_norm","ftir_x_aligned","ftir_y_aligned","raman_particle_id","raman_x_um","raman_y_um","raman_area_um2","raman_major_um","raman_minor_um","raman_feret_min_um","raman_feret_max_um","raman_material","raman_quality","raman_source_file","raman_x_norm","raman_y_norm","n_ref_candidates","next_best_distance","ambiguity_score","ambiguity_flag"
232,256,423,17.6344760670518,17.9298545130097,"MP_-1",8000,8375,1250,50,31.8,30,50,"Protein",0.666,"Comparstic Spotlight F2Ba Au 240926.csv",1327,3380,-1436.46390922136,-3671.3303614474,"227",3922.23816912925,-1327.56619622217,551.343,39.491,25.608,24.197,42.622,"Polyacrylamide/acrylate",36.7,"Comparstic Raman F2Ba Au IAEA 240930.csv",-1434.84278392672,-3653.77055794797,1,109.782118983872,0.160631587641722,FALSE
233,257,62,16.305579062081,16.8498934219922,"MP_-1",8050,3350,2500,60.4,52.7,50,60.4,"Protein",0.667,"Comparstic Spotlight F2Ba Au 240926.csv",1377,-1645,-1112.54926934934,1332.95497339765,"684",4232.2346642063,3648.45161734803,738.035,35.172,26.443,26.443,34.91,"Cellulose Acetate Butyrate (CAB)",92.4,"Comparstic Raman F2Ba Au IAEA 240930.csv",-1124.84628884967,1322.24725562223,1,223.164846695723,0.0730651771706368,FALSE
234,258,185,13.6821816813158,14.1455294643605,"MP_-1",8050,4500,2500,60.4,52.7,50,60.4,"Protein",0.736,"Comparstic Spotlight F2Ba Au 240926.csv",1377,-495,-1198.06613634754,188.546557134588,"9",4150.14299976923,2504.33492348031,837.56,39.417,30.921,30.921,39.793,"Polyacrylamide/acrylate",87.49,"Comparstic Raman F2Ba Au IAEA 240930.csv",-1206.93795328674,178.130561754506,1,75.4736948890884,0.181284110992874,FALSE
235,260,416,6.96881340527672,7.43691630140954,"MP_-1",8100,10525,1875,60.4,39.6,30,60.4,"Protein",0.738,"Comparstic Spotlight F2Ba Au 240926.csv",1427,5530,-1695.85704458871,-5803.4402816785,"191",3654.72267522942,-3479.7455666738,652.351,37.88,24.281,23.824,36.74,"Polyacrylamide/acrylate",39.24,"Comparstic Raman F2Ba Au IAEA 240930.csv",-1702.35827782655,-5805.9499283996,1,240.762893552427,0.0289447152858679,FALSE
236,261,685,24.279275482303,24.723212514211,"MP_-1",8150,11350,2500,60.4,52.7,50,60.4,"Protein",0.829,"Comparstic Spotlight F2Ba Au 240926.csv",1477,6355,-1806.9629890119,-6620.710803476,"603",3555.40898328807,-4270.81069670377,814.492,43.569,29.548,28.752,45.464,"Polyvinyl Chloride (PVC)",7.6,"Comparstic Raman F2Ba Au IAEA 240930.csv",-1801.6719697679,-6597.01505842957,1,335.487043376846,0.0723702329542147,FALSE
237,262,133,17.7052439736625,17.9974005522037,"MP_-1",8150,9400,1250,50,31.8,50,50,"Protein",0.661,"Comparstic Spotlight F2Ba Au 240926.csv",1477,4405,-1661.95612758016,-4680.19218459515,"279",3679.98164890236,-2344.81395414169,658.613,35.898,27.412,27.386,37.888,"Cellulose Acetate Butyrate (CAB)",90.52,"Comparstic Raman F2Ba Au IAEA 240930.csv",-1677.09930415361,-4671.01831586749,1,346.263427912893,0.0511322956639719,FALSE
238,264,434,6.08004405055261,6.60278094792629,"MP_-1",8275,8650,2500,80.9,39.3,55,80.9,"Protein",0.793,"Comparstic Spotlight F2Ba Au 240926.csv",1602,3655,-1730.57647695775,-3924.54355801074,"453",3631.75997189038,-1601.39643354024,810.537,45.697,27.237,26.957,46.468,"Polyvinyl Chloride (PVC)",35.05,"Comparstic Raman F2Ba Au IAEA 240930.csv",-1725.32098116559,-3927.60079526604,1,369.206266758008,0.0164678787929071,FALSE
239,265,273,11.0513226043057,11.1468544564496,"MP_-1",8275,9825,4375,104.1,53.5,77.5,104.1,"Cellulose",0.704,"Comparstic Spotlight F2Ba Au 240926.csv",1602,4830,-1817.95240628201,-5093.83041810561,"565",3531.87221236555,-2759.29074941139,5365.297,111.024,68.403,68.403,110.439,"Polyamide (PA)",78.5,"Comparstic Raman F2Ba Au IAEA 240930.csv",-1825.20874069042,-5085.49511113719,1,213.318169387092,0.0518067571836871,FALSE
240,266,535,29.6204136574654,30.1283007559202,"MP_-1",8350,4950,3750,104.1,45.9,50,104.1,"Cellulose",0.835,"Comparstic Spotlight F2Ba Au 240926.csv",1677,-45,-1530.07058419808,-236.95668392534,"361",3844.16497777651,2113.39489913313,1165.961,63.897,26.405,26.405,62.899,"Polyacrylamide/acrylate",17.81,"Comparstic Raman F2Ba Au IAEA 240930.csv",-1512.91597527946,-212.809462592674,1,230.323230478723,0.128603674044949,FALSE
241,267,321,20.6026467129622,20.842006380133,"MP_-1",8325,5200,1250,50,31.8,25,50,"Protein",0.745,"Comparstic Spotlight F2Ba Au 240926.csv",1652,205,-1523.78276362675,-487.600184569446,"585",3835.55396402437,1859.08295965325,705.409,40.185,24.111,24.111,40.656,"Cellulose Acetate Butyrate (CAB)",68.28,"Comparstic Raman F2Ba Au IAEA 240930.csv",-1521.5269890316,-467.121402072554,1,204.330707819789,0.100829909183953,FALSE
242,268,200,28.7035982233397,29.2735447997957,"MP_-1",8400,400,2500,60.4,52.7,50,60.4,"Protein",0.664,"Comparstic Spotlight F2Ba Au 240926.csv",1727,-4595,-1241.47812852096,4294.6382181154,"204",4129.47656676409,6595.71459091396,678.716,33.587,27.467,27.465,33.985,"Polyacrylamide/acrylate",86.69,"Comparstic Raman F2Ba Au IAEA 240930.csv",-1227.60438629188,4269.51022918816,1,598.478879498817,0.0479609209390595,FALSE
243,269,328,7.55797676553035,8.00912098972803,"MP_-1",8400,2625,1875,60.4,39.6,50,60.4,"Protein",0.684,"Comparstic Spotlight F2Ba Au 240926.csv",1727,-2370,-1406.93467553923,2080.45671708469,"767",3955.53408897086,4411.96150337115,697.171,36.128,29.227,28.703,38.463,"Cellulose Acetate Butyrate (CAB)",66.28,"Comparstic Raman F2Ba Au IAEA 240930.csv",-1401.54686408511,2085.75714164535,1,82.4457042735449,0.0916721717902232,FALSE
244,270,482,6.37413895199294,6.84317900433893,"MP_-1",8475,9900,1875,60.4,39.6,50,60.4,"Protein",0.772,"Comparstic Spotlight F2Ba Au 240926.csv",1802,4905,-2022.5571439146,-5153.59325099264,"623",3332.67076089937,-2821.2900484268,702.608,35.316,26.791,26.791,35.316,"Polyvinyl Chloride (PVC)",24.98,"Comparstic Raman F2Ba Au IAEA 240930.csv",-2024.4101921566,-5147.4944101526,1,198.886359162038,0.032049150976713,FALSE
245,271,455,4.27825194036707,4.9793723248075,"MP_-1",8500,3000,2500,60.4,52.7,50,60.4,"Protein",0.793,"Comparstic Spotlight F2Ba Au 240926.csv",1827,-1995,-1534.33438575717,1714.7163089118,"349",3823.49854477137,4045.13231752997,445.556,29.935,25.831,25.824,32.862,"Polyacrylamide/acrylate",30.01,"Comparstic Raman F2Ba Au IAEA 240930.csv",-1533.5824082846,1718.92795580417,1,187.435663366738,0.0228251756550525,FALSE
246,272,98,13.1547086408711,13.6879622630733,"MP_-1",8575,7075,2500,75,42.4,30,75,"Protein",0.753,"Comparstic Spotlight F2Ba Au 240926.csv",1902,2080,-1911.9968763984,-2334.8928486944,"12",3433.13258800767,-3.19228114297948,788.622,41.608,26.756,26.756,41.847,"Cellulose Acetate Butyrate (CAB)",91.34,"Comparstic Raman F2Ba Au IAEA 240930.csv",-1923.9483650483,-2329.39664286878,1,254.135842207159,0.051762508297228,FALSE
247,273,165,23.7841551422923,23.9643959449061,"MP_16",8650,2625,10625,152.5,88.7,127.5,152.5,"PET",0.823,"Comparstic Spotlight F2Ba Au 240926.csv",1977,-2370,-1655.71911385729,2099.04734034517,"714",3679.98164890236,4414.83184128853,16199.536,172.347,122.889,122.889,171.532,"Polyethylene terephtalate (PET)",88.89,"Comparstic Raman F2Ba Au IAEA 240930.csv",-1677.09930415361,2088.62747956273,1,154.366442020591,0.15407594313225,FALSE
248,274,376,17.1484408109816,17.6575200575551,"MP_-1",8650,4400,1250,50,31.8,25,50,"Protein",0.698,"Comparstic Spotlight F2Ba Au 240926.csv",1977,-595,-1787.71253900669,332.677828286962,"688",3562.29779428978,2643.25927868151,398.101,29.339,22.479,22.168,30.445,"Polyacrylamide/acrylate",53.87,"Comparstic Raman F2Ba Au IAEA 240930.csv",-1794.78315876619,317.054916955706,1,51.7300744265923,0.331498475520581,FALSE
249,275,291,5.05297719843172,5.59016029538934,"MP_-1",8675,3900,1875,60.4,39.6,50,60.4,"Protein",0.735,"Comparstic Spotlight F2Ba Au 240926.csv",2002,-1095,-1775.40973631754,832.105767249125,"228",3585.26049762882,3154.75349555865,602.589,31.727,29.162,27.882,34.504,"Polyacrylamide/acrylate",75.57,"Comparstic Raman F2Ba Au IAEA 240930.csv",-1771.82045542715,828.549133832846,1,281.518511757985,0.017949005082748,FALSE
250,277,462,11.3970279886809,11.7687805436753,"MP_-1",8700,4800,1875,60.4,39.6,30,60.4,"Protein",0.745,"Comparstic Spotlight F2Ba Au 240926.csv",2027,-195,-1867.21442388707,-61.6591483698345,"215",3479.05799468576,2260.93026808647,862.442,38.014,29.857,29.857,40.185,"Polyacrylamide/acrylate",28.84,"Comparstic Raman F2Ba Au IAEA 240930.csv",-1878.02295837021,-65.2740936393338,1,284.313339976412,0.0400861527975664,FALSE
251,278,401,10.6074181907921,10.9843931902368,"MP_-1",8750,8700,2500,60.4,52.7,50,60.4,"Protein",0.779,"Comparstic Spotlight F2Ba Au 240926.csv",2077,3705,-2206.98503441416,-3938.97826147944,"460",3156.43201277223,-1604.26677145762,886.499,53.962,29.852,29.507,54.771,"Polyamide (PA)",44.94,"Comparstic Raman F2Ba Au IAEA 240930.csv",-2200.64894028374,-3930.47113318342,1,212.828268931247,0.0498402690773131,FALSE
252,279,554,8.41370375595796,8.71441321011739,"MP_-1",8750,1775,2500,80.9,39.3,50,80.9,"Protein",0.853,"Comparstic Spotlight F2Ba Au 240926.csv",2077,-3220,-1692.02477009888,2952.35067993076,"129",3659.8892834807,5271.91474341824,1169.091,70.315,23.656,23.656,70.344,"Polyether sulphone (PES)",16.3,"Comparstic Raman F2Ba Au IAEA 240930.csv",-1697.19166957527,2945.71038169244,1,88.0251176144255,0.0955829879468304,FALSE
253,281,116,15.64612571562,16.0066893977029,"MP_-1",8875,7975,4375,80.9,68.9,75,80.9,"Protein",0.945,"Comparstic Spotlight F2Ba Au 240926.csv",2202,2980,-2277.4644461178,-3208.20807872683,"689",3072.04407800125,-868.312129441353,1900.371,54.85,49.364,49.364,57.002,"Cellulose Acetate Butyrate (CAB)",91,"Comparstic Raman F2Ba Au IAEA 240930.csv",-2285.03687505472,-3194.51649116716,1,204.94702813915,0.0763422912626815,FALSE
254,282,496,12.1091595371403,12.5926911973031,"MP_-1",8900,10150,2500,60.4,52.7,50,60.4,"Protein",0.786,"Comparstic Spotlight F2Ba Au 240926.csv",2227,5155,-2464.08131231577,-5370.77362976788,"750",2904.99041120973,-3042.88013564854,735.234,35.133,31.241,29.381,41.237,"Polyethylene terephtalate (PET)",22.67,"Comparstic Raman F2Ba Au IAEA 240930.csv",-2452.09054184624,-5369.08449737434,1,280.81062851489,0.0431221553157779,FALSE
255,283,152,15.5228637231674,15.9423676410671,"MP_-1",8950,4200,2500,60.4,52.7,50,60.4,"Cellulose",0.748,"Comparstic Spotlight F2Ba Au 240926.csv",2277,-795,-2071.38136637998,554.014126853983,"445",3270.67146188396,2876.33071757277,869.362,49.998,23.735,23.735,49.944,"Polyamide (PA)",89.72,"Comparstic Raman F2Ba Au IAEA 240930.csv",-2086.40949117201,550.126355846966,1,169.476109848356,0.0915932265441835,FALSE
256,284,242,12.4148546889778,12.8428740245729,"MP_-1",8950,8625,1875,60.4,39.6,50,60.4,"Protein",0.755,"Comparstic Spotlight F2Ba Au 240926.csv",2277,3630,-2400.43539809046,-3849.47043137564,"370",2952.06395305476,-1534.80459385702,694.04,38.451,24.518,24.389,39.537,"Polyacrylamide/acrylate",81.96,"Comparstic Raman F2Ba Au IAEA 240930.csv",-2405.01700000121,-3861.00895558282,1,215.582333265762,0.0575875328043381,FALSE
257,285,553,24.2523052496124,24.6045158680803,"MP_-1",8975,4025,4375,95.7,58.2,75,95.7,"Protein",0.844,"Comparstic Spotlight F2Ba Au 240926.csv",2302,-970,-2083.24637392945,730.022296002672,"310",3251.72723162925,3046.25472228168,1991.657,65.98,43.388,43.388,66.632,"Polyphenylene sulphide (PPS)",16.3,"Comparstic Raman F2Ba Au IAEA 240930.csv",-2105.35372142672,720.050360555877,1,179.923746612823,0.134792131145428,FALSE
258,286,435,18.265847920435,18.6051636433232,"MP_-1",8975,11100,1250,50,31.8,25,50,"Protein",0.675,"Comparstic Spotlight F2Ba Au 240926.csv",2302,6105,-2609.36101220101,-6310.57730839836,"459",2739.08487958516,-3968.2770802119,550.19,35.722,21.514,21.514,37.311,"Polyacrylamide/acrylate",34.65,"Comparstic Raman F2Ba Au IAEA 240930.csv",-2617.99607347081,-6294.4814419377,1,221.798049196514,0.0823535102612709,FALSE
259,287,175,16.4036464391224,16.970290108077,"MP_-1",9000,7800,2500,60.4,52.7,50,60.4,"Protein",0.668,"Comparstic Spotlight F2Ba Au 240926.csv",2327,2805,-2388.84322899449,-3024.76366027395,"596",2962.39716955733,-713.887949486301,673.772,29.826,29.265,28.244,35.172,"Cellulose Acetate Butyrate (CAB)",88.63,"Comparstic Raman F2Ba Au IAEA 240930.csv",-2394.68378349864,-3040.0923112121,1,198.976839643528,0.0824399787860234,FALSE
260,290,743,13.0912738503082,13.5944294006575,"MP_-1",9150,7200,1875,60.4,39.6,50,60.4,"Protein",0.682,"Comparstic Spotlight F2Ba Au 240926.csv",2477,2205,-2493.49639616018,-2416.52663435432,"88",2864.23161278293,-77.2469994113872,706.398,32.778,29.723,29.72,32.862,"Polyvinyl Chloride (PVC)",3.84,"Comparstic Raman F2Ba Au IAEA 240930.csv",-2492.84934027304,-2403.45136113719,1,502.484222366555,0.0260531042918166,FALSE
261,291,28,14.7018196401267,15.2017814304174,"MP_-1",9200,4725,3750,80.9,59,50,80.9,"Protein",0.811,"Comparstic Spotlight F2Ba Au 240926.csv",2527,-270,-2359.20611354504,50.1574296465416,"139",3000.85969765022,2361.96616277825,1178.154,51.55,33.07,33.07,50.633,"Cellulose Acetate Butyrate (CAB)",93.4,"Comparstic Raman F2Ba Au IAEA 240930.csv",-2356.22125540575,35.7618010524461,1,198.407473998175,0.0740991220938677,FALSE
262,292,81,11.5693376166401,12.0089534152964,"MP_-1",9275,10450,3125,80.9,49.2,55,80.9,"Protein",0.79,"Comparstic Spotlight F2Ba Au 240926.csv",2602,5455,-2859.56671770544,-5641.42902085883,"109",2492.80988627394,-3304.65495371361,1132.84,53.915,28.289,28.264,53.962,"Polyacrylamide/acrylate",91.74,"Comparstic Raman F2Ba Au IAEA 240930.csv",-2864.27106678203,-5630.85931543941,1,215.131556391894,0.0537779664251805,FALSE
263,294,624,11.4306362587541,11.8357925194803,"MP_-1",9325,8525,1875,60.4,39.6,50,60.4,"Protein",0.703,"Comparstic Spotlight F2Ba Au 240926.csv",2652,3530,-2766.17580626336,-3722.07072115769,"274",2598.43832163353,-1387.26922490368,802.463,36.19,29.324,29.051,38.969,"Polyether sulphone (PES)",10.95,"Comparstic Raman F2Ba Au IAEA 240930.csv",-2758.64263142244,-3713.47358662948,1,386.961905522843,0.0295394355248215,FALSE
264,295,470,3.28383157495487,3.70409981820635,"MP_-1",9375,5600,1875,60.4,39.6,50,60.4,"Protein",0.716,"Comparstic Spotlight F2Ba Au 240926.csv",2702,605,-2598.42240177936,-807.574668184325,"102",2761.47351534072,1516.93867990154,679.869,41.826,24.817,24.817,42.361,"Polyacrylamide/acrylate",26.96,"Comparstic Raman F2Ba Au IAEA 240930.csv",-2595.60743771525,-809.265681824264,1,464.712814899508,0.00706636759234837,FALSE
265,296,105,19.972995064389,20.4265926375227,"MP_-1",9350,6100,2500,60.4,52.7,50,60.4,"Protein",0.798,"Comparstic Spotlight F2Ba Au 240926.csv",2677,1105,-2610.72520446851,-1307.00260714649,"641",2726.45539274868,1017.4998822774,857.498,34.858,32.746,30.724,39.756,"Cellulose Acetate Butyrate (CAB)",91.11,"Comparstic Raman F2Ba Au IAEA 240930.csv",-2630.62556030729,-1308.7044794484,1,473.88492821984,0.0421473523950593,FALSE
266,297,92,12.0064345307181,12.4966802247989,"MP_-1",9400,1200,4375,80.9,68.9,75,80.9,"Protein",0.899,"Comparstic Spotlight F2Ba Au 240926.csv",2727,-3795,-2296.10587622673,3572.89050853954,"556",3055.39611808045,5888.46332807149,1389.398,51.9,36.84,36.663,52.542,"Cellulose Acetate Butyrate (CAB)",91.5,"Comparstic Raman F2Ba Au IAEA 240930.csv",-2301.68483497552,3562.25896634569,1,122.903128937688,0.0976902267216111,FALSE
267,298,357,18.6835736686637,19.3792169788882,"MP_-1",9400,9500,2500,60.4,52.7,50,60.4,"Protein",0.736,"Comparstic Spotlight F2Ba Au 240926.csv",2727,4505,-2913.31456847464,-4686.75284361998,"295",2427.36618175767,-2369.49886023116,438.965,29.499,28.388,25.069,34.915,"Polyacrylamide/acrylate",58.55,"Comparstic Raman F2Ba Au IAEA 240930.csv",-2929.7147712983,-4695.70322195696,1,190.403535836413,0.098126190706437,FALSE
268,300,117,15.6519464199206,16.8099773121826,"MP_18",9500,7925,5000,95.7,66.5,75,95.7,"PET",0.816,"Comparstic Spotlight F2Ba Au 240926.csv",2827,2930,-2895.70741726085,-3111.97463291202,"561",2472.1434532688,-797.127749090326,32605.538,573.006,160.833,160.833,571.113,"Polyethylene terephtalate (PET)",90.96,"Comparstic Raman F2Ba Au IAEA 240930.csv",-2884.93749978717,-3123.33211081613,1,277.486718182946,0.0564061102542623,FALSE
269,301,288,5.91893853056854,6.41571369628925,"MP_-1",9500,9700,1875,60.4,39.6,50,60.4,"Protein",0.68,"Comparstic Spotlight F2Ba Au 240926.csv",2827,4705,-3027.70084241025,-4878.34414497023,"463",2333.21909806761,-2556.64489244435,614.123,34.444,23.537,23.537,35.686,"Cellulose Acetate Butyrate (CAB)",76,"Comparstic Raman F2Ba Au IAEA 240930.csv",-3023.86185498836,-4882.84925417015,1,118.658937118805,0.0498819446245528,FALSE
270,302,395,30.1385876530216,30.5721845290159,"MP_-1",9500,3050,3750,80.9,59,50,80.9,"Protein",0.857,"Comparstic Spotlight F2Ba Au 240926.csv",2827,-1945,-2533.1902636815,1739.3219142901,"314",2794.76943518233,4057.76180436644,1440.149,50.026,41.038,41.038,51.516,"Polyvinyl Chloride (PVC)",48.47,"Comparstic Raman F2Ba Au IAEA 240930.csv",-2562.31151787364,1731.55744264064,1,221.248974511943,0.136220236588689,FALSE
271,303,396,19.463132864764,19.6636209122856,"MP_-1",9550,6600,1250,50,31.8,50,50,"Cellulose",0.722,"Comparstic Spotlight F2Ba Au 240926.csv",2877,1605,-2846.93400164392,-1789.69898517422,"294",2491.08768352351,540.449720408818,836.572,39.575,28.864,28.635,39.964,"Polycarbonate (PC)",47.16,"Comparstic Raman F2Ba Au IAEA 240930.csv",-2865.99326953246,-1785.75464131699,1,434.512525950005,0.0447930305857361,FALSE
272,304,659,18.4330816247037,18.8664569159023,"MP_-1",9600,10175,1875,60.4,39.6,30,60.4,"Protein",0.834,"Comparstic Spotlight F2Ba Au 240926.csv",2927,5180,-3162.53680193238,-5343.59832847035,"733",2187.4059318647,-3000.39913447132,689.426,37.098,23.087,23.018,39.403,"Polyacrylamide/acrylate",9.05,"Comparstic Raman F2Ba Au IAEA 240930.csv",-3169.67502119127,-5326.60349619712,1,291.878723515586,0.0631532213197424,FALSE
273,305,89,10.8693066723097,11.467415470819,"MP_-1",9625,2025,2500,75,42.4,50,75,"Protein",0.717,"Comparstic Spotlight F2Ba Au 240926.csv",2952,-2970,-2581.36092747256,2768.63342302438,"238",2769.51046150939,5085.916846372,770.496,35.036,30.861,30.861,37.345,"Cellulose Acetate Butyrate (CAB)",91.58,"Comparstic Raman F2Ba Au IAEA 240930.csv",-2587.57049154658,2759.7124846462,1,359.407143544735,0.0302423223008554,FALSE
274,306,211,15.3585510291043,15.8283309178818,"MP_-1",9750,5850,1875,60.4,39.6,50,60.4,"Protein",0.75,"Comparstic Spotlight F2Ba Au 240926.csv",3077,855,-2990.18968251693,-1028.47317161166,"342",2355.60773382317,1287.31164651113,674.102,33.945,29.219,28.934,37.996,"Polyacrylamide/acrylate",85.66,"Comparstic Raman F2Ba Au IAEA 240930.csv",-3001.4732192328,-1038.89271521467,1,88.0026520541645,0.174523729349103,FALSE
275,307,114,9.85467520919661,10.0103057865953,"MP_19",9825,6925,9375,175,68.2,75,175,"PET",0.856,"Comparstic Spotlight F2Ba Au 240926.csv",3152,1930,-3144.7646940324,-2092.66906940117,"554",2206.92422970288,225.286617080479,13331.267,175.542,110.84,109.476,181.979,"Polyethylene terephtalate (PET)",91.03,"Comparstic Raman F2Ba Au IAEA 240930.csv",-3150.15672335309,-2100.91774464532,1,170.253511614016,0.0578823609320803,FALSE
276,308,714,16.3057226196044,16.7899687477085,"MP_-1",9950,2750,1875,60.4,39.6,50,60.4,"Protein",0.682,"Comparstic Spotlight F2Ba Au 240926.csv",3277,-2245,-2958.69350474143,2071.32636214063,"2",2395.21839708302,4381.53592144692,721.393,31.317,29.923,29.277,34.696,"Polyvinyl Chloride (PVC)",5.3,"Comparstic Raman F2Ba Au IAEA 240930.csv",-2961.86255597295,2055.33155972112,1,147.082563521431,0.110861017303581,FALSE
277,309,690,7.54507579661419,7.96655158660741,"MP_-1",9975,9125,1875,60.4,39.6,50,60.4,"Cellulose",0.697,"Comparstic Spotlight F2Ba Au 240926.csv",3302,4130,-3457.63284171546,-4270.81775264379,"741",1895.2055318754,-1938.37410504067,795.707,33.229,30.662,30.662,38.463,"Polyphenylene sulphide (PPS)",7.25,"Comparstic Raman F2Ba Au IAEA 240930.csv",-3461.87542118057,-4264.57846676647,1,326.689455776091,0.0230955596001405,FALSE
278,312,256,6.09244599947256,6.16082038381592,"MP_-1",10100,2400,4375,104.1,53.5,77.5,104.1,"Cellulose",0.668,"Comparstic Spotlight F2Ba Au 240926.csv",3427,-2595,-3081.93729516759,2430.7789497422,"493",2269.49759630177,4759.27239137414,4039.174,94.151,57.665,57.295,94.721,"Polyamide (PA)",80.9,"Comparstic Raman F2Ba Au IAEA 240930.csv",-3087.5833567542,2433.06802964834,1,82.2325445995912,0.0740880150205501,FALSE
279,313,368,21.2192456179843,21.5673999788282,"MP_-1",10100,2500,3750,80.9,59,75,80.9,"Protein",0.761,"Comparstic Spotlight F2Ba Au 240926.csv",3427,-2495,-3089.37354447178,2331.26517441498,"550",2279.83081280434,4674.88445660317,1575.596,61.157,39.716,39.233,62.573,"Polyacrylamide/acrylate",56.08,"Comparstic Raman F2Ba Au IAEA 240930.csv",-3077.25014025163,2348.68009487737,1,101.818594106026,0.208402461301794,FALSE
280,314,22,7.03909878644713,7.1349452574698,"MP_-1",10100,9950,4375,95.7,58.2,72.5,95.7,"Protein",0.672,"Comparstic Spotlight F2Ba Au 240926.csv",3427,4955,-3643.37411763407,-5082.51108746314,"567",1706.91136449526,-2758.14261424443,3354.526,94.069,53.152,53.027,98.64,"Cellulose Acetate Butyrate (CAB)",93.81,"Comparstic Raman F2Ba Au IAEA 240930.csv",-3650.16958856071,-5084.34697597023,1,232.738402454358,0.0302446812052324,FALSE
281,315,188,13.9496569220126,14.5052131670498,"MP_-1",10125,9625,2500,75,42.4,50,75,"Protein",0.698,"Comparstic Spotlight F2Ba Au 240926.csv",3452,4630,-3644.08475122725,-4757.23225532361,"339",1714.37424308045,-2417.14646965967,676.244,44.203,21.241,21.241,45.747,"Cellulose Acetate Butyrate (CAB)",87.22,"Comparstic Raman F2Ba Au IAEA 240930.csv",-3642.70670997552,-4743.35083138547,1,306.018193811101,0.0455844038169294,FALSE
282,316,398,28.4892627428059,28.767400432944,"MP_-1",10150,3000,2500,60.4,52.7,50,60.4,"Protein",0.753,"Comparstic Spotlight F2Ba Au 240926.csv",3477,-1995,-3176.31167865635,1837.41442243096,"226",2162.72102577523,4141.57567155394,1224.786,64.298,27.794,27.794,63.206,"Polyvinyl Chloride (PVC)",46,"Comparstic Raman F2Ba Au IAEA 240930.csv",-3194.35992728074,1815.37130982814,1,189.155476304744,0.150612941794545,FALSE
283,317,410,7.36461689790708,7.8634628572916,"MP_-1",10150,5400,2500,60.4,52.7,50,60.4,"Protein",0.737,"Comparstic Spotlight F2Ba Au 240926.csv",3477,405,-3354.78166195695,-550.916185422392,"667",2004.85244031932,1768.38028146404,750.558,32.474,30.445,29.867,39.037,"Cellulose Acetate Butyrate (CAB)",41.61,"Comparstic Raman F2Ba Au IAEA 240930.csv",-3352.22851273665,-557.824080261764,1,259.148398320182,0.0284185314115196,FALSE
284,318,440,32.336504840348,32.4523855790219,"MP_-1",10225,7575,7500,136.8,69.8,75,136.8,"Cellulose",0.872,"Comparstic Spotlight F2Ba Au 240926.csv",3552,2580,-3591.15541581854,-2709.76361181135,"296",1777.52167726281,-353.373507063357,6534.718,173.913,86.092,86.092,173.657,"Polyamide (PA)",33.7,"Comparstic Raman F2Ba Au IAEA 240930.csv",-3579.55927579316,-2679.57786878916,1,196.448866456402,0.164605199427427,FALSE
285,319,84,9.19381931257532,9.79496856223933,"MP_-1",10200,2250,3125,80.9,49.2,70,80.9,"Protein",0.671,"Comparstic Spotlight F2Ba Au 240926.csv",3527,-2745,-3170.29669653853,2587.48586203723,"381",2186.25779669774,4904.51148999358,828.168,42.418,28.508,28.508,42.481,"Cellulose Acetate Butyrate (CAB)",91.66,"Comparstic Raman F2Ba Au IAEA 240930.csv",-3170.82315635823,2578.30712826778,1,175.175236657358,0.0524835558267771,FALSE
286,320,270,10.4270076270891,10.5873491920073,"MP_-1",10225,4775,4375,80.9,68.9,75,80.9,"Cellulose",0.779,"Comparstic Spotlight F2Ba Au 240926.csv",3552,-220,-3382.94043530117,76.6220973508957,"96",1966.9639798099,2395.26208261986,2744.028,73.561,53.734,51.65,79.254,"Polyamide (PA)",78.96,"Comparstic Raman F2Ba Au IAEA 240930.csv",-3390.11697324607,69.0577208940563,1,305.92113339066,0.0340839729230926,FALSE
287,321,556,10.6522329186303,11.1377553570375,"MP_-1",10275,2675,3125,80.9,49.2,50,80.9,"Protein",0.696,"Comparstic Spotlight F2Ba Au 240926.csv",3602,-2320,-3276.53608757676,2170.12950387468,"693",2087.51817233987,4504.38638431079,948.785,54.553,28.945,28.945,55.11,"Polycarbonate (PC)",16.08,"Comparstic Raman F2Ba Au IAEA 240930.csv",-3269.5627807161,2178.18202258499,1,248.148562696952,0.0429268370642922,FALSE
288,322,507,7.50235495987066,8.07162216072124,"MP_-1",10275,3325,3750,80.9,59,75,80.9,"Cellulose",0.785,"Comparstic Spotlight F2Ba Au 240926.csv",3602,-1670,-3324.871708054,1523.28996424773,"504",2027.24107607488,3855.1159473994,1151.46,40.365,38.298,36.939,42.67,"Polycarbonate (PC)",20.86,"Comparstic Raman F2Ba Au IAEA 240930.csv",-3329.83987698109,1528.9115856736,1,151.668477532722,0.0494654860516553,FALSE
