Particle Name;Material;HQI;RamanSignal;FluorescenceSignal;Area [µm²];Aspect Ratio;CE Diameter [µm];Circularity;Convex Area [µm²];Convex Perimeter [µm];Convexity;Feret Max [µm];Feret Min [µm];Focus Z Position [µm];Length [µm];Num Pixels;Perimeter [µm];SE Volume [µm³];Solidity;Width [µm];Visual Center Point X [µm];Visual Center Point Y [µm];Visual Center Point Z [µm]
593;Polyamide (PA)    ;22.53;5.43200487233998;551.411391557382;2787.364;0.651;59.573;0.727;3105.713;211.203;0.820;77.970;50.340;27.470;77.359;8458.000;257.421;110701.726;0.897;50.340;5757.5322335021;2723.62874036815;-13.2399997711182
416;Polycarbonate (PC) ;21.80;0.027441970784287;64.6856031034332;721.887;0.799;30.317;0.856;766.212;102.334;0.920;37.314;28.483;-0.180;35.664;2190.500;111.210;14590.419;0.942;28.489;5019.85538873541;3972.79980201199;-13.2399997711182
51;Polyethylene naphtalate (PEN)   ;21.69;0;19.5328866994413;1031.832;0.985;36.246;0.766;1135.806;124.002;0.834;41.874;36.890;73.540;39.037;3131.000;148.647;24933.169;0.908;38.463;9711.1356809015;4340.77712302012;-13.2399997711182
605;Polyacrylamide/acrylate;21.60;0.014249356758179;62.8949609301365;402.879;0.787;22.649;0.649;484.773;82.284;0.750;30.445;21.616;-9.400;27.698;1222.500;109.702;6083.117;0.831;21.789;6820.13133051623;-4279.99577803938;-13.2399997711182
68;Polyether sulphone (PES)   ;21.60;0.0314376258338744;37.825288112937;357.895;1.000;21.347;0.919;368.276;69.084;0.947;22.510;21.140;9.030;21.241;1086.000;72.937;5093.281;0.972;21.241;2266.62725838439;4332.16610926798;-13.2399997711182
321;Polycarbonate (PC) ;21.55;0;7.63349581148286;353.941;0.259;21.229;0.653;395.959;95.031;0.930;42.216;11.173;45.900;43.120;1074.000;102.164;5009.095;0.894;11.173;3962.99696755605;-1446.39818600171;-13.2399997711182
37;Polyvinyl Chloride (PVC);21.55;0.554344729507896;99.1394239737585;365.804;0.877;21.581;0.585;450.170;78.626;0.679;26.981;22.365;18.250;25.562;1110.000;115.860;5263.048;0.813;22.429;6301.74830263738;5406.8206255351;-13.2399997711182
609;Polyphenylene sulphide (PPS)   ;21.38;7.87521542301127;736.926012054525;337.628;0.670;20.734;0.743;395.959;75.534;0.862;28.129;18.579;18.250;27.742;1024.500;87.609;4666.817;0.853;18.579;9505.0454184336;3737.43209278682;-13.2399997711182
255;Polyethylene terephtalate (PET)   ;21.11;117.33573655852;3681.76347224259;5635.531;0.898;84.708;0.554;6146.174;284.642;0.593;103.463;79.862;36.680;92.649;17100.500;480.327;318248.294;0.917;83.170;3641.51912080947;4088.76145387414;-13.2399997711182
197;Polycarbonate (PC) ;21.02;0.0486767643578251;63.1510537891541;667.840;0.241;29.160;0.287;1772.339;233.040;0.729;103.906;26.686;9.030;110.737;2026.500;319.641;12982.932;0.377;26.686;6905.66740045416;2239.11569991438;-13.2399997711182
504;Polycarbonate (PC) ;20.86;0.0591471367802761;36.9729867275535;1151.460;0.949;38.289;0.792;1214.405;124.934;0.823;42.670;36.939;45.900;40.365;3494.000;151.813;29392.547;0.948;38.298;2027.24107607488;3855.1159473994;-13.2399997711182
262;Polyether sulphone (PES)   ;20.72;0;29.8484499320268;564.690;0.513;26.814;0.575;739.024;108.931;0.743;42.001;21.758;-9.400;42.423;1713.500;146.605;10094.366;0.764;21.758;7905.11906328592;-296.54081629923;-13.2399997711182
372;Polyacrylamide/acrylate;20.32;11.5092113177834;603.766959346332;731.609;0.548;30.521;0.821;785.491;108.114;0.926;42.617;23.363;-0.180;42.617;2220.000;116.811;14886.148;0.931;23.363;4603.08232313181;-3839.11187392979;-13.2399997711182
313;Polyether sulphone (PES)   ;20.09;4.97749291795828;532.458474085095;450.170;0.663;23.941;0.823;479.006;81.333;0.890;30.135;19.969;9.030;30.135;1366.000;91.389;7185.036;0.940;19.969;10592.9034891207;530.11650390625;-13.2399997711182
789;Polycarbonate (PC) ;20.02;0;22.8386363420665;426.607;0.827;23.306;0.362;697.665;99.170;0.491;33.632;27.289;-0.180;32.998;1294.500;202.157;6628.358;0.611;27.289;7289.71861379962;2525.00135648545;-13.2399997711182
82;Polyphenylene sulphide (PPS)   ;20.01;24.3252120030789;2790.25590944674;521.519;0.057;25.769;0.152;1645.955;391.556;0.737;192.887;11.071;27.470;194.067;1582.500;531.211;8959.184;0.317;11.071;4621.45248580305;5232.30408015839;-13.2399997711182
662;Polyphenylene sulphide (PPS)   ;19.93;7.43830572951575;832.164643520324;350.480;0.746;21.125;0.821;377.009;72.209;0.893;25.573;18.620;18.250;25.573;1063.500;80.835;4935.818;0.930;19.079;3282.72688113695;186.824088987586;-13.2399997711182
523;Polycarbonate (PC) ;19.82;0;4.92189692683897;322.633;0.530;20.268;0.447;538.161;95.236;0.669;37.751;19.879;64.320;37.473;979.000;142.431;4359.402;0.600;19.879;531.220953536359;1131.16526380565;-13.2399997711182
15;Polyphenylene sulphide (PPS)   ;19.65;46.0320581840126;3604.78079673624;766.542;0.980;31.241;0.891;795.542;101.253;0.919;33.403;30.729;9.030;31.366;2326.000;110.120;15964.945;0.964;30.729;1097.25159084372;-8.9329569777401;-13.2399997711182
772;Polyacrylamide/acrylate    ;19.56;3.05233347383964;182.134679349434;398.925;0.793;22.537;0.732;478.677;82.319;0.851;28.129;22.284;-0.180;28.096;1210.500;96.678;5993.770;0.833;22.284;2832.65789569175;-1969.37375454837;-13.2399997711182
143;Polyether sulphone (PES);19.52;94.1783709078628;4811.69531920896;390.686;0.705;22.303;0.849;419.027;76.829;0.931;29.043;19.409;-0.180;27.538;1185.500;82.540;5809.051;0.932;19.409;4981.96692822599;-3375.26526648116;-13.2399997711182
252;Polyether sulphone (PES)   ;19.46;0;26.4354681674661;642.630;0.547;28.605;0.546;780.218;113.296;0.689;43.261;23.537;9.030;43.055;1950.000;164.524;12254.759;0.824;23.537;8876.44141452735;3118.01317021618;-13.2399997711182
263;Polyphenylene sulphide (PPS)   ;19.34;0.0123882140295116;172.847297054833;12484.973;0.157;126.081;0.349;23900.874;943.846;0.831;440.951;69.273;64.320;441.838;37884.500;1135.323;1049410.031;0.522;69.273;4322.93734239551;5027.93602044092;-13.2399997711182
312;Polyethylene (PE);19.32;4.54528882228657;542.443262831455;318.349;0.520;20.133;0.825;335.815;70.750;0.923;28.240;14.807;9.030;28.500;966.000;76.660;4272.859;0.948;14.807;5260.38970621186;4986.02908684717;-13.2399997711182
150;Polyether sulphone (PES)   ;19.06;3.0126796855364;327.366432783111;314.724;0.735;20.018;0.894;328.565;67.110;0.954;23.619;17.788;18.250;24.206;955.000;70.363;4200.084;0.958;17.788;5661.66294706161;1483.64276005993;-13.2399997711182
560;Polycarbonate (PC) ;18.80;0.0925181902765269;39.7392216904873;318.514;0.922;20.138;0.845;338.122;66.789;0.892;23.417;19.552;-9.400;21.208;966.500;74.897;4276.177;0.942;19.552;5761.55070658644;-4168.62666684503;-13.2399997711182
531;Polyphenylene sulphide (PPS)   ;18.77;146.83053237056;12637.8708541911;504.382;0.643;25.342;0.778;541.621;88.221;0.862;34.915;20.934;9.030;33.431;1530.500;102.337;8521.241;0.931;21.511;5239.72327320673;314.267092519263;-13.2399997711182
429;Polyether sulphone (PES);18.77;0.847089629390604;319.344367224154;448.358;0.847;23.893;0.627;538.820;87.150;0.728;30.445;24.183;27.470;28.569;1360.500;119.641;7141.685;0.832;24.199;7562.40071595073;3963.61472067637;-13.2399997711182
359;Polyphenylene sulphide (PPS)   ;18.69;2.23919055928494;3442.89775613166;341.418;0.469;20.850;0.464;577.378;99.239;0.702;40.593;19.290;9.030;41.119;1036.000;141.282;4745.615;0.591;19.290;9889.67069936254;-1504.95307951627;-13.2399997711182
419;Polyether sulphone (PES);18.58;8.41899947506493;848.760012342847;435.670;0.505;23.552;0.726;478.841;86.858;0.853;34.098;17.218;18.250;34.105;1322.000;101.886;6840.692;0.910;17.218;1395.19266666778;3969.92946409461;-13.2399997711182
186;Polycarbonate (PC)  ;18.54;0;13.2471219796597;443.085;0.443;23.752;0.610;546.235;97.831;0.800;41.333;18.456;18.250;41.671;1344.500;122.331;7016.073;0.811;18.456;10670.4026128899;-2203.01926102312;-13.2399997711182
90;Polycarbonate (PC) ;18.52;1.26558405081005;209.686808936398;958.507;0.747;34.934;0.858;1006.786;115.710;0.904;41.907;31.000;36.680;41.667;2908.500;127.956;22323.201;0.952;31.131;558.776197543208;764.336077964469;-13.2399997711182
188;Polyether sulphone (PES)   ;18.30;6.66443296539879;908.172269274019;572.764;0.663;27.005;0.738;616.100;91.749;0.798;33.834;22.326;18.250;33.692;1738.000;114.991;10311.635;0.930;22.326;993.34535823456;2294.80025551156;-13.2399997711182
647;Polyethylene terephtalate (PET)   ;18.26;0.00397076236019186;29.5831401916995;475.381;0.913;24.602;0.870;495.649;84.448;0.950;28.821;24.111;36.680;26.407;1442.500;88.872;7796.983;0.959;24.111;10176.1304235171;-784.498262253853;-13.2399997711182
631;Polyether sulphone (PES)   ;18.05;0.0154344696781271;25.9281139833997;467.966;0.322;24.410;0.676;529.263;101.957;0.899;44.777;14.534;9.030;45.112;1420.000;113.401;7615.271;0.884;14.534;4891.26425003678;-2832.19733251284;-13.2399997711182
83;Polyurethane (PU)   ;18.04;0;35.8001971411002;598.799;0.905;27.612;0.928;613.958;88.487;0.947;29.227;26.417;-9.400;29.194;1817.000;93.489;11022.631;0.975;26.417;6755.83576116691;-69.7841208261989;-13.2399997711182
125;Polyether sulphone (PES)   ;17.84;0.00476847385273542;212.597980407224;1758.663;0.436;47.320;0.294;4838.341;312.299;0.618;127.055;57.157;45.900;131.165;5336.500;505.110;55480.152;0.363;57.157;9677.83976105989;-1271.881640625;-13.2399997711182
142;Polycarbonate (PC) ;17.83;2.91969017049263;297.923048331335;598.634;0.768;27.608;0.736;675.585;97.205;0.825;36.128;25.475;-0.180;34.021;1816.500;117.820;11018.081;0.886;26.143;523.758074951171;719.558806453339;-13.2399997711182
361;Polyacrylamide/acrylate    ;17.81;0.522339930802823;47.9958800655907;1165.961;0.413;38.530;0.703;1291.685;152.042;0.883;62.899;26.405;9.030;63.897;3538.000;172.248;29949.503;0.903;26.405;3844.16497777651;2113.39489913313;-13.2399997711182
36;Polyacrylamide/acrylate;17.61;5.14082876415099;346.381862200617;645.101;0.820;28.660;0.642;739.189;101.137;0.721;36.939;26.491;18.250;32.290;1957.500;140.307;12325.528;0.873;26.491;6517.02364644089;5407.96876070206;-13.2399997711182
213;Polyphenylene sulphide (PPS)   ;17.43;68.6992207135975;5625.80003688291;486.915;0.595;24.899;0.830;515.751;86.894;0.922;34.504;19.900;9.030;33.584;1477.500;94.219;8082.470;0.944;19.969;411.814896173346;638.041209599744;-13.2399997711182
532;Polyether sulphone (PES)   ;17.41;116.931065945459;7863.22549021212;931.813;0.780;34.444;0.596;1277.350;136.322;0.751;49.196;35.028;18.250;47.074;2827.500;181.606;21397.192;0.729;36.740;3558.27932120545;3801.15359455265;-13.2399997711182
447;Polyether sulphone (PES)   ;17.31;0.405382089896113;104.573284834384;378.657;0.629;21.957;0.795;411.448;76.526;0.882;29.046;18.210;-0.180;28.962;1149.000;86.715;5542.847;0.920;18.210;7079.03581066392;1200.05337382277;-13.2399997711182
722;Polyether sulphone (PES);17.21;6.47242307279449;775.308720197499;799.497;0.678;31.905;0.778;891.442;112.828;0.876;41.405;26.872;18.250;39.732;2426.000;128.768;17005.487;0.897;26.941;5142.1317840158;5602.00360391695;-13.2399997711182
778;Polyethylene naphtalate (PEN)   ;17.13;0;4.23788229198302;390.851;0.959;22.308;0.611;507.842;85.576;0.746;28.703;24.810;64.320;27.169;1186.000;114.712;5812.727;0.770;26.050;1912.42755937968;-3092.24994782748;-13.2399997711182
331;Polycarbonate (PC) ;17.03;0.0049620722957335;29.2012087742701;1179.472;0.766;38.752;0.884;1220.502;126.448;0.918;45.058;34.391;18.250;44.899;3579.000;137.756;30471.611;0.966;34.391;5908.5120079563;2135.20946730522;-13.2399997711182
746;Polyacrylamide/acrylate;17.02;7.78773764438987;281.31890455967;331.366;0.606;20.540;0.612;432.869;82.005;0.777;32.068;17.551;-0.180;29.674;1005.500;105.503;4537.598;0.766;17.971;8282.28146562967;-3030.82471639555;-13.2399997711182
343;Polyether sulphone (PES);16.93;10.1853290793084;1085.51848375254;5925.209;0.632;86.857;0.772;6276.019;308.743;0.874;117.839;70.408;9.030;114.322;17979.500;353.427;343098.869;0.944;72.226;4193.19806852993;-3807.53815683861;-13.2399997711182
549;Polyether sulphone (PES)   ;16.92;14.2317355158502;1127.31592672312;836.077;0.578;32.627;0.710;934.944;118.577;0.821;46.982;27.094;18.250;46.853;2537.000;144.448;18185.849;0.894;27.094;1470.39552010314;4670.86598351884;-13.2399997711182
584;Polyether sulphone (PES)   ;16.76;11.7680528247005;563.262029448399;669.818;0.949;29.203;0.807;728.478;99.834;0.878;34.390;29.513;18.250;31.095;2032.500;113.703;13040.634;0.919;29.513;9581.39640703592;1855.6385541524;-13.2399997711182
737;Polycarbonate (PC) ;16.58;0.016043962166712;29.5435614291848;605.225;0.897;27.760;0.297;1236.979;134.123;0.458;48.222;37.645;9.030;41.983;1836.500;293.153;11200.548;0.489;37.645;5793.12442367762;4424.59099020762;-13.2399997711182
17;Polyether sulphone (PES)   ;16.55;42.3881762302593;2432.0405023897;2928.743;0.630;61.065;0.642;3471.188;230.651;0.771;90.369;55.677;9.030;88.341;8887.000;299.033;119230.027;0.844;55.677;6556.06024211726;-1067.51358090753;-13.2399997711182
175;Polyether sulphone (PES)   ;16.54;6.01724079530936;442.945688365292;340.758;0.803;20.829;0.851;369.924;70.875;0.922;24.685;19.385;18.250;24.142;1034.000;76.857;4731.880;0.921;19.385;11309.3398332988;2325.79990501926;-13.2399997711182
242;Polyether sulphone (PES);16.41;3.21592450589341;366.413283401776;554.474;0.576;26.570;0.721;638.016;99.565;0.860;39.496;22.218;9.030;38.602;1682.500;115.721;9821.673;0.869;22.218;11172.7117484315;-1357.9917781464;-13.2399997711182
293;Polycarbonate (PC) ;16.36;24.0947776978521;1267.9426199169;4178.575;0.697;72.941;0.786;4347.141;240.941;0.827;89.210;62.056;-0.180;89.012;12679.500;291.495;203191.747;0.961;62.056;5408.49914274868;6348.86553001926;-13.2399997711182
210;Polyether sulphone (PES)   ;16.33;0;51.5988696509967;2219.873;0.525;53.164;0.787;2363.723;189.226;0.891;75.222;38.635;-9.400;73.641;6736.000;212.318;78678.485;0.939;38.635;5654.20006847642;628.282060680651;-13.2399997711182
310;Polyphenylene sulphide (PPS)   ;16.30;128.600935457859;7314.67413526438;1991.657;0.658;50.357;0.762;2166.650;176.423;0.850;66.632;43.388;18.250;65.980;6043.500;207.667;66862.970;0.919;43.388;3251.72723162925;3046.25472228168;-13.2399997711182
129;Polyether sulphone (PES);16.30;0.355365170230814;102.85553898952;1169.091;0.336;38.582;0.657;1337.988;161.462;0.875;70.344;23.656;-0.180;70.315;3547.500;184.426;30070.211;0.874;23.656;3659.8892834807;5271.91474341824;-13.2399997711182
99;Polyphenylene sulphide (PPS)   ;16.10;0.841540093715964;374.631720821595;554.309;0.852;26.566;0.734;633.896;94.043;0.827;35.429;24.067;9.030;29.931;1682.000;113.761;9817.295;0.874;25.513;8319.02179097213;-1170.84574593322;-13.2399997711182
693;Polycarbonate (PC) ;16.08;0;9.16959569281611;948.785;0.531;34.757;0.629;1173.870;134.089;0.773;55.110;28.945;55.100;54.553;2879.000;173.512;21984.438;0.808;28.945;2087.51817233987;4504.38638431079;-13.2399997711182
744;Polyethylene terephtalate (PET)   ;16.08;0;2.93777455593242;450.170;0.620;23.941;0.245;1009.917;125.237;0.408;46.276;27.930;73.540;45.049;1366.000;307.314;7185.036;0.446;27.930;4797.69123393019;-1954.447997378;-13.2399997711182
42;Polyether sulphone (PES);16.07;0.116317503573747;107.8940101194;315.218;0.217;20.034;0.444;494.001;119.657;0.844;52.539;11.577;18.250;53.459;956.500;141.734;4209.983;0.638;11.577;5683.4775152337;1578.36391133348;-13.2399997711182
100;Polytetrafluoroethylene (PTFE);16.05;0;11.1842804364161;389.697;0.663;22.275;0.183;3701.052;260.586;0.683;92.727;57.718;9.030;90.706;1182.500;381.492;5787.015;0.105;60.149;6802.90930301195;6804.10112371575;-13.2399997711182
35;Polyphenylene sulphide (PPS)   ;15.92;0.639849297162994;826.106828704916;475.546;0.443;24.607;0.518;787.304;129.393;0.867;54.940;24.348;27.470;54.996;1443.000;149.319;7801.038;0.604;24.348;4616.28587755176;5406.8206255351;-13.2399997711182
48;Polycarbonate (PC) ;15.83;0;12.736066557447;650.044;0.595;28.769;0.596;827.180;111.164;0.733;43.387;25.148;55.100;42.481;1972.500;151.673;12467.472;0.786;25.259;1655.24528198242;-1080.71713532748;-13.2399997711182
4;Polyvinyl Chloride (PVC);15.81;4.9726415230186;256.933644762627;581.827;0.951;27.218;0.589;745.121;100.952;0.696;36.456;28.903;9.030;31.130;1765.500;145.063;10557.339;0.781;29.614;3320.0412740629;-1013.55122806079;-13.2399997711182
716;Polyacrylamide/acrylate   ;15.76;0;32.27847803438;742.979;0.753;30.757;0.825;797.355;105.645;0.902;37.345;28.217;27.470;37.457;2254.500;117.148;15234.501;0.932;28.217;9812.17157559328;-2969.39948496361;-13.2399997711182
222;Polyacrylamide/acrylate;15.64;3.4295100807824;168.863421033598;466.648;0.348;24.375;0.606;581.827;105.615;0.836;45.185;15.925;18.250;45.733;1416.000;126.275;7583.117;0.802;15.925;6746.6506798313;6538.88190014983;-13.2399997711182
626;Polyether sulphone (PES)   ;15.62;6.90040555652281;511.799551669778;1149.648;0.882;38.259;0.373;1771.845;158.465;0.491;58.535;41.523;9.030;51.335;3488.500;322.658;29323.173;0.649;45.292;5761.55070658644;-1820.11618284461;-13.2399997711182
639;Polycarbonate (PC) ;15.58;0;49.8645092552533;560.900;0.786;26.724;0.812;606.379;96.319;0.932;38.053;23.963;18.250;33.213;1702.000;103.346;9992.915;0.925;26.112;5124.90975651152;-4400.54997056935;-13.2399997711182
760;Polyether sulphone (PES)   ;15.47;0;65.8589424562838;348.338;0.401;21.060;0.315;774.945;128.389;0.611;52.365;22.706;27.470;56.605;1057.000;210.103;4890.636;0.450;22.706;3867.70174869902;4406.22082753639;-13.2399997711182
663;Polyphenylene sulphide (PPS)   ;15.45;34.4761071090085;2038.44161259137;865.737;0.543;33.201;0.747;925.551;117.233;0.839;47.391;25.699;9.030;47.285;2627.000;139.659;19162.095;0.935;25.699;1783.26235309757;-818.368249678939;-13.2399997711182
699;Polyether sulphone (PES)   ;15.38;0.0866670582952832;79.48497481768;1146.023;0.655;38.199;0.180;11588.422;424.047;0.636;155.470;101.669;18.250;155.285;3477.500;666.780;29184.589;0.099;101.669;10763.9756289965;2528.4457619863;-13.2399997711182
138;Polyether sulphone (PES);15.30;7.9212925478856;943.303590871693;984.047;0.569;35.397;0.676;1235.991;136.735;0.832;52.116;28.357;27.470;49.874;2986.000;164.442;23221.356;0.796;28.357;6509.5607678557;3305.73327001284;-13.2399997711182
256;Polyphenylene sulphide (PPS)   ;15.27;37.0448202588283;3230.42856726761;657.624;0.570;28.936;0.784;706.069;101.413;0.874;40.464;23.023;9.030;40.374;1995.500;116.000;12686.168;0.931;23.023;4038.77388857488;-2311.51803430008;-13.2399997711182
672;Polyphenylene sulphide (PPS)   ;15.26;66.6273676077099;4970.85735920351;645.101;0.909;28.660;0.857;692.063;96.988;0.923;31.662;28.703;-0.180;31.574;1957.500;105.109;12325.528;0.932;28.703;5162.79821702094;-4455.66045858305;-13.2399997711182
243;Polyacrylamide/acrylate    ;15.03;4.62035359645976;393.529642713613;728.478;0.495;30.455;0.790;790.764;113.933;0.940;47.493;23.291;18.250;47.068;2210.500;121.183;14790.697;0.921;23.313;6143.87971718147;6472.86412805009;-13.2399997711182
480;Polyether sulphone (PES)   ;14.75;0;22.620958098138;391.839;0.623;22.336;0.494;533.382;90.398;0.636;33.870;21.303;27.470;34.168;1189.000;142.152;5834.796;0.735;21.303;3794.79516559757;346.988944777398;-13.2399997711182
457;Polycarbonate (PC) ;14.71;0;13.7155839444485;1233.849;0.253;39.636;0.147;16950.754;708.663;0.838;310.940;82.601;-9.400;326.088;3744.000;845.494;32602.930;0.073;82.601;6915.42654937325;197.157305490154;-13.2399997711182
390;Polycarbonate (PC) ;14.46;0;47.9319123787151;602.754;0.692;27.703;0.841;637.192;93.553;0.904;33.913;23.231;55.100;33.588;1829.000;103.543;11132.006;0.946;23.231;2745.97369058687;-2482.59017417594;-13.2399997711182
652;Polyacrylamide/acrylate    ;14.46;13.920629751906;1008.77106637418;660.425;0.701;28.998;0.918;674.761;95.226;0.960;34.915;24.568;9.030;35.047;2004.000;99.229;12767.311;0.979;24.568;7420.60602283215;-799.998087007705;-13.2399997711182
163;Polycarbonate (PC) ;14.25;22.8181008346599;1309.9432778857;1438.007;0.848;42.789;0.909;1474.917;137.282;0.928;46.638;39.630;9.030;46.722;4363.500;147.950;41020.915;0.975;39.630;4157.60587835442;1460.10598913741;-13.2399997711182
195;Polyvinyl Chloride (PVC);14.17;7.07520472140478;484.194888526569;631.425;0.818;28.354;0.469;1066.106;125.210;0.659;44.203;34.489;-0.180;42.187;1916.000;189.864;11935.651;0.592;34.489;4221.32738012026;-3496.39352659461;-13.2399997711182
